iso3_country,geometry_ref,total_emissions,n_sources,latest_end_time
TUR,gadm_TUR.8.13_1,697225.0985999999,1,2025-07-31 00:00:00
USA,gadm_USA.41.37_1,697218.5767999999,1,2025-07-31 00:00:00
POL,ghs-fua_2259,697132.5431999996,1,2025-07-31 00:00:00
USA,ghs-fua_5925,696772.5952,1,2025-07-31 00:00:00
POL,gadm_POL.15.22_1,696764.1967999998,1,2025-07-31 00:00:00
AGO,gadm_AGO.2.3_1,696722.4079999997,1,2025-07-31 00:00:00
IRN,gadm_IRN.19.8_1,696330.0216000001,1,2025-07-31 00:00:00
DOM,ghs-fua_816,696312.1357999998,1,2025-07-31 00:00:00
IRN,ghs-fua_1407,696059.5683999999,1,2025-07-31 00:00:00
USA,gadm_USA.37.66_1,695802.5134000002,1,2025-07-31 00:00:00
USA,gadm_USA.19.3_1,695675.595,1,2025-07-31 00:00:00
DZA,gadm_DZA.32.7_1,695666.8644,1,2025-07-31 00:00:00
GBR,gadm_GBR.1.91_1,695577.016,1,2025-07-31 00:00:00
GBR,gadm_GBR.1.5_1,695498.5245999998,1,2025-07-31 00:00:00
DEU,gadm_DEU.9.1_1,695461.9652,1,2025-07-31 00:00:00
PHL,gadm_PHL.47.6_1,695423.3872,1,2025-07-31 00:00:00
IRQ,gadm_IRQ.9.3_1,695294.0938,1,2025-07-31 00:00:00
GBR,gadm_GBR.2.6_1,695292.076,1,2025-07-31 00:00:00
IDN,gadm_IDN.11.5_1,695148.8774,1,2025-07-31 00:00:00
RUS,gadm_RUS.47.18_1,695108.0663999999,1,2025-07-31 00:00:00
NGA,gadm_NGA.25.11_1,694905.5686000002,1,2025-07-31 00:00:00
IRN,gadm_IRN.24.15_1,694322.615,1,2025-07-31 00:00:00
ZWE,gadm_ZWE.1.1_2,694232.8395999997,1,2025-07-31 00:00:00
IND,gadm_IND.7.15_1,694190.527,1,2025-07-31 00:00:00
USA,gadm_USA.4.16_1,694180.3797999999,1,2025-07-31 00:00:00
TUR,gadm_TUR.40.12_1,693990.4474,1,2025-07-31 00:00:00
JPN,gadm_JPN.41.17_1,693863.3117999999,1,2025-07-31 00:00:00
DEU,ghs-fua_4763,693620.2824,1,2025-07-31 00:00:00
ARG,gadm_ARG.2.7_1,693549.149,1,2025-07-31 00:00:00
DZA,ghs-fua_3980,693441.0726000001,1,2025-07-31 00:00:00
DEU,gadm_DEU.2.11_1,693321.3057999997,1,2025-07-31 00:00:00
DZA,ghs-fua_4814,693036.7924000004,1,2025-07-31 00:00:00
UZB,gadm_UZB.12.7_1,693022.2210000001,1,2025-07-31 00:00:00
DEU,gadm_DEU.10.5_1,692767.2556,1,2025-07-31 00:00:00
SLE,ghs-fua_156,692627.8542000001,1,2025-07-31 00:00:00
ROU,gadm_ROU.14.27_1,692467.2906000001,1,2025-07-31 00:00:00
ITA,ghs-fua_2449,692311.0817999999,1,2025-07-31 00:00:00
RUS,gadm_RUS.55.12_1,692124.4531999998,1,2025-07-31 00:00:00
TUR,gadm_TUR.51.6_1,692114.9146,1,2025-07-31 00:00:00
DEU,gadm_DEU.2.65_1,691745.3318000002,1,2025-07-31 00:00:00
TKM,gadm_TKM.3.6_1,691640.0906000002,1,2025-07-31 00:00:00
ECU,gadm_ECU.23.1_1,691639.4048000001,1,2025-07-31 00:00:00
USA,gadm_USA.33.28_1,691543.4564,1,2025-07-31 00:00:00
AZE,gadm_AZE.2.17_1,691353.56,1,2025-07-31 00:00:00
MEX,gadm_MEX.27.4_2,691335.7554,1,2025-07-31 00:00:00
RUS,gadm_RUS.44.65_1,691195.6271999998,1,2025-07-31 00:00:00
HUN,ghs-fua_1303,691174.1645999999,1,2025-07-31 00:00:00
CIV,gadm_CIV.2.2_1,691075.5289999996,1,2025-07-31 00:00:00
MMR,gadm_MMR.8.1_1,690670.0391999998,1,2025-07-31 00:00:00
JPN,gadm_JPN.24.19_1,690488.3609999999,1,2025-07-31 00:00:00
AUS,gadm_AUS.7.40_1,690456.1911999999,1,2025-07-31 00:00:00
DEU,gadm_DEU.7.24_1,690395.4380000001,1,2025-07-31 00:00:00
ETH,gadm_ETH.9.1_1,690332.1142000001,1,2025-07-31 00:00:00
DEU,ghs-fua_4618,690056.3037999996,1,2025-07-31 00:00:00
POL,gadm_POL.8.10_1,690031.215,1,2025-07-31 00:00:00
RUS,gadm_RUS.15.27_1,690024.6115999998,1,2025-07-31 00:00:00
CAN,ghs-fua_525,689997.2337999999,1,2025-07-31 00:00:00
GBR,gadm_GBR.1.101_1,689949.4553999997,1,2025-07-31 00:00:00
IND,ghs-fua_9376,689949.1301999997,1,2025-07-31 00:00:00
MEX,gadm_MEX.15.62_2,689781.2745999999,1,2025-07-31 00:00:00
USA,gadm_USA.40.3_1,689505.0968000002,1,2025-07-31 00:00:00
RUS,gadm_RUS.66.41_1,689419.0872000002,1,2025-07-31 00:00:00
KAZ,gadm_KAZ.14.3_1,689396.5965999998,1,2025-07-31 00:00:00
USA,gadm_USA.23.19_1,689383.8148000002,1,2025-07-31 00:00:00
EGY,gadm_EGY.8.14_1,689222.5957999999,1,2025-07-31 00:00:00
CAN,gadm_CAN.11.87_1,689050.5854,1,2025-07-31 00:00:00
IND,gadm_IND.11.13_1,688826.0144000001,1,2025-07-31 00:00:00
JPN,gadm_JPN.38.29_1,688802.3604000001,1,2025-07-31 00:00:00
CAN,gadm_CAN.11.88_1,688801.7967999998,1,2025-07-31 00:00:00
ROU,ghs-fua_1231,688752.53,1,2025-07-31 00:00:00
IRN,gadm_IRN.3.8_1,688745.4817999998,1,2025-07-31 00:00:00
IDN,gadm_IDN.10.23_1,688738.8454000002,1,2025-07-31 00:00:00
PRK,gadm_PRK.3.2_1,688090.1366000001,1,2025-07-31 00:00:00
JPN,ghs-fua_5360,687978.9664,1,2025-07-31 00:00:00
DZA,ghs-fua_4356,687918.5272,1,2025-07-31 00:00:00
DEU,ghs-fua_3395,687873.6784000002,1,2025-07-31 00:00:00
CHN,ghs-fua_9385,687845.1106000002,1,2025-07-31 00:00:00
DZA,gadm_DZA.25.1_1,687719.1840000001,1,2025-07-31 00:00:00
ARG,gadm_ARG.21.10_1,687151.3670000001,1,2025-07-31 00:00:00
USA,gadm_USA.21.22_1,687148.7706000002,1,2025-07-31 00:00:00
CHL,ghs-fua_2495,686997.1098,1,2025-07-31 00:00:00
BRA,ghs-fua_6852,686808.7961999997,1,2025-07-31 00:00:00
ECU,ghs-fua_2437,686742.1628,1,2025-07-31 00:00:00
CHN,ghs-fua_8614,686681.9852,1,2025-07-31 00:00:00
CHE,ghs-fua_669,686589.7667999999,1,2025-07-31 00:00:00
CHN,ghs-fua_9883,686405.0524,1,2025-07-31 00:00:00
USA,ghs-fua_5559,686388.6592000002,1,2025-07-31 00:00:00
RUS,gadm_RUS.5.2_1,686382.5903999996,1,2025-07-31 00:00:00
MOZ,gadm_MOZ.5.2_1,686363.3185999999,1,2025-07-31 00:00:00
GBR,gadm_GBR.3.21_1,686303.1773999998,1,2025-07-31 00:00:00
USA,gadm_USA.48.4_1,686028.7475999999,1,2025-07-31 00:00:00
USA,gadm_USA.33.6_1,685904.6238000001,1,2025-07-31 00:00:00
DEU,gadm_DEU.2.91_1,685819.8988,1,2025-07-31 00:00:00
IRN,gadm_IRN.13.7_1,685701.763,1,2025-07-31 00:00:00
POL,gadm_POL.13.4_1,684998.2635999997,1,2025-07-31 00:00:00
CHN,ghs-fua_8432,684936.8742,1,2025-07-31 00:00:00
USA,gadm_USA.1.28_1,684737.1004,1,2025-07-31 00:00:00
CAN,gadm_CAN.1.13_1,684688.7997999999,1,2025-07-31 00:00:00
GBR,gadm_GBR.4.14_1,684655.1144,1,2025-07-31 00:00:00
CZE,gadm_CZE.11.19_1,684406.4756,1,2025-07-31 00:00:00
USA,gadm_USA.6.24_1,684397.9504000002,1,2025-07-31 00:00:00
USA,gadm_USA.21.1_1,684349.2989999999,1,2025-07-31 00:00:00
KOR,gadm_KOR.5.1_2,684329.8386,1,2025-07-31 00:00:00
IND,ghs-fua_9732,684191.9802000001,1,2025-07-31 00:00:00
ARG,gadm_ARG.6.17_1,683947.8999999998,1,2025-07-31 00:00:00
TUR,gadm_TUR.56.11_1,683824.7124000001,1,2025-07-31 00:00:00
DEU,gadm_DEU.11.14_1,683699.0606000002,1,2025-07-31 00:00:00
CHN,ghs-fua_10122,683651.4258,1,2025-07-31 00:00:00
IDN,gadm_IDN.34.12_1,683423.0612000001,1,2025-07-31 00:00:00
USA,ghs-fua_3742,683365.4417999999,1,2025-07-31 00:00:00
CHN,ghs-fua_9479,683268.9792,1,2025-07-31 00:00:00
RUS,gadm_RUS.76.20_1,683166.3526000001,1,2025-07-31 00:00:00
USA,ghs-fua_5298,683146.6680000004,1,2025-07-31 00:00:00
IND,gadm_Z01.14.20_1,682930.3666,1,2025-07-31 00:00:00
AUS,ghs-fua_1369,682926.1344000001,1,2025-07-31 00:00:00
RUS,gadm_RUS.70.16_1,682740.4436000002,1,2025-07-31 00:00:00
RUS,gadm_RUS.7.20_1,682221.0660000001,1,2025-07-31 00:00:00
USA,gadm_USA.36.61_1,682161.6127999999,1,2025-07-31 00:00:00
GBR,ghs-fua_2011,682016.3619999998,1,2025-07-31 00:00:00
NGA,gadm_NGA.12.11_1,681918.8453999996,1,2025-07-31 00:00:00
CHN,ghs-fua_9112,681797.5556000002,1,2025-07-31 00:00:00
CHN,ghs-fua_5530,681688.7472000001,1,2025-07-31 00:00:00
RUS,gadm_RUS.44.2_1,681652.9402000001,1,2025-07-31 00:00:00
IND,gadm_IND.16.19_1,681546.9052000002,1,2025-07-31 00:00:00
ZAF,gadm_ZAF.8.2_1,681465.6873999999,1,2025-07-31 00:00:00
TUR,ghs-fua_3126,681366.6292000001,1,2025-07-31 00:00:00
CHN,ghs-fua_8374,681239.2474,1,2025-07-31 00:00:00
IRN,gadm_IRN.29.9_1,681157.6625999999,1,2025-07-31 00:00:00
CAN,gadm_CAN.11.81_1,681065.3496000002,1,2025-07-31 00:00:00
USA,gadm_USA.44.165_1,680630.2914000002,1,2025-07-31 00:00:00
KOR,gadm_KOR.4.7_2,680504.8494,1,2025-07-31 00:00:00
IDN,gadm_IDN.4.6_1,680470.9872,1,2025-07-31 00:00:00
CHN,ghs-fua_10333,680348.6066000003,1,2025-07-31 00:00:00
CHE,ghs-fua_1752,680339.6403999999,1,2025-07-31 00:00:00
TUR,ghs-fua_5365,680187.8652000002,1,2025-07-31 00:00:00
MEX,gadm_MEX.7.30_2,680154.7818,1,2025-07-31 00:00:00
IDN,gadm_IDN.9.25_1,680014.1810000002,1,2025-07-31 00:00:00
TUR,gadm_TUR.46.15_1,679579.9439999999,1,2025-07-31 00:00:00
ITA,gadm_ITA.13.8_1,679525.7984,1,2025-07-31 00:00:00
USA,gadm_USA.43.58_1,679397.3213999999,1,2025-07-31 00:00:00
RUS,gadm_RUS.7.13_1,679361.4885999998,1,2025-07-31 00:00:00
NGA,gadm_NGA.6.8_1,679290.6338000004,1,2025-07-31 00:00:00
USA,gadm_USA.34.14_1,679064.3694,1,2025-07-31 00:00:00
POL,gadm_POL.12.11_1,678455.6890000001,1,2025-07-31 00:00:00
PRT,gadm_PRT.12.7_1,678092.3091999999,1,2025-07-31 00:00:00
CAN,gadm_CAN.11.67_1,678078.8986,1,2025-07-31 00:00:00
IRN,gadm_IRN.29.14_1,677609.925,1,2025-07-31 00:00:00
RUS,gadm_RUS.58.7_1,677560.5278,1,2025-07-31 00:00:00
IDN,gadm_IDN.7.5_1,677545.8866000001,1,2025-07-31 00:00:00
IND,ghs-fua_8098,677504.1656,1,2025-07-31 00:00:00
JPN,ghs-fua_1864,677480.9514000001,1,2025-07-31 00:00:00
RUS,ghs-fua_5605,677304.5806000003,1,2025-07-31 00:00:00
TUR,gadm_TUR.21.15_1,677284.5481999998,1,2025-07-31 00:00:00
UZB,gadm_UZB.8.9_1,677243.6290000001,1,2025-07-31 00:00:00
TUR,gadm_TUR.67.5_1,676613.0325999999,1,2025-07-31 00:00:00
IND,gadm_IND.7.2_1,676534.0526,1,2025-07-31 00:00:00
RUS,gadm_RUS.15.4_1,676447.2282,1,2025-07-31 00:00:00
IND,gadm_IND.28.18_1,676350.2942000001,1,2025-07-31 00:00:00
SUR,ghs-fua_162,676211.4682,1,2025-07-31 00:00:00
RUS,ghs-fua_3467,675543.4246000001,1,2025-07-31 00:00:00
USA,gadm_USA.44.188_1,675373.8226,1,2025-07-31 00:00:00
NGA,ghs-fua_7301,675164.5965999999,1,2025-07-31 00:00:00
IRN,gadm_IRN.14.10_1,675043.0333999998,1,2025-07-31 00:00:00
GEO,gadm_GEO.2.1_1,674803.2904,1,2025-07-31 00:00:00
AUT,gadm_AUT.8.2_2,674755.9326,1,2025-07-31 00:00:00
MMR,gadm_MMR.8.5_1,674257.2485999999,1,2025-07-31 00:00:00
IND,ghs-fua_2998,674204.3570000001,1,2025-07-31 00:00:00
MEX,ghs-fua_6043,674159.2898000001,1,2025-07-31 00:00:00
FRA,ghs-fua_3585,674034.9699999999,1,2025-07-31 00:00:00
UKR,ghs-fua_1731,673968.7301999998,1,2025-07-31 00:00:00
UKR,ghs-fua_3128,673801.6658,1,2025-07-31 00:00:00
CHN,ghs-fua_10110,673728.2325999998,1,2025-07-31 00:00:00
POL,gadm_POL.7.8_1,673654.5647999999,1,2025-07-31 00:00:00
CAN,gadm_CAN.10.2_1,673534.4604000002,1,2025-07-31 00:00:00
POL,gadm_POL.6.1_1,673420.4248,1,2025-07-31 00:00:00
CHE,gadm_CHE.24.5_1,673227.7228000001,1,2025-07-31 00:00:00
CHN,ghs-fua_6085,673031.2958000001,1,2025-07-31 00:00:00
CAN,gadm_CAN.11.14_1,672958.7596,1,2025-07-31 00:00:00
IND,gadm_IND.19.1_1,672913.7814000002,1,2025-07-31 00:00:00
CMR,gadm_CMR.4.6_1,672835.5469999998,1,2025-07-31 00:00:00
CAN,gadm_CAN.7.4_1,672563.0360000001,1,2025-07-31 00:00:00
USA,gadm_USA.36.2_1,672413.7880000002,1,2025-07-31 00:00:00
ESP,gadm_ESP.4.3_1,672407.2604,1,2025-07-31 00:00:00
HUN,ghs-fua_412,672328.4354000002,1,2025-07-31 00:00:00
ARG,gadm_ARG.6.26_1,672015.8552000002,1,2025-07-31 00:00:00
IND,gadm_IND.19.21_1,671633.3598000001,1,2025-07-31 00:00:00
CHN,ghs-fua_8049,671528.293,1,2025-07-31 00:00:00
CHN,ghs-fua_8783,670995.5301999997,1,2025-07-31 00:00:00
KOR,gadm_KOR.4.3_2,670734.5933999999,1,2025-07-31 00:00:00
VNM,ghs-fua_4545,670705.6909999999,1,2025-07-31 00:00:00
ITA,gadm_ITA.13.7_1,670619.3182000001,1,2025-07-31 00:00:00
CHN,ghs-fua_2691,670561.3229999999,1,2025-07-31 00:00:00
UZB,gadm_UZB.14.9_1,670209.8400000001,1,2025-07-31 00:00:00
CHN,ghs-fua_6379,670161.3045999999,1,2025-07-31 00:00:00
DEU,gadm_DEU.11.30_1,670124.9180000001,1,2025-07-31 00:00:00
KAZ,gadm_KAZ.3.10_1,669967.6686000001,1,2025-07-31 00:00:00
CHN,ghs-fua_8486,669715.7128000001,1,2025-07-31 00:00:00
ITA,gadm_ITA.8.3_1,669608.5727999998,1,2025-07-31 00:00:00
MMR,gadm_MMR.9.2_1,669591.0970000001,1,2025-07-31 00:00:00
USA,gadm_USA.49.41_1,669442.5133999999,1,2025-07-31 00:00:00
CHN,ghs-fua_9797,669332.2238,1,2025-07-31 00:00:00
AUS,gadm_AUS.10.10_1,669270.6337999998,1,2025-07-31 00:00:00
CHN,ghs-fua_9066,669244.9306000001,1,2025-07-31 00:00:00
ROU,ghs-fua_2849,669104.8931999999,1,2025-07-31 00:00:00
USA,gadm_USA.50.28_1,668815.0164,1,2025-07-31 00:00:00
CHN,ghs-fua_8991,668706.0202,1,2025-07-31 00:00:00
CHN,ghs-fua_3866,668662.7024000002,1,2025-07-31 00:00:00
RUS,gadm_RUS.32.21_1,668505.6931999999,1,2025-07-31 00:00:00
IND,ghs-fua_8226,668481.8466,1,2025-07-31 00:00:00
DZA,gadm_DZA.11.6_1,668411.8300000001,1,2025-07-31 00:00:00
ITA,gadm_ITA.14.4_1,668323.8329999996,1,2025-07-31 00:00:00
KEN,ghs-fua_3056,668173.4441999997,1,2025-07-31 00:00:00
NGA,gadm_NGA.37.7_1,667962.2637999998,1,2025-07-31 00:00:00
JPN,gadm_JPN.4.39_1,667876.1341999999,1,2025-07-31 00:00:00
MAR,gadm_MAR.12.6_1,667746.6974,1,2025-07-31 00:00:00
USA,gadm_USA.34.86_1,667704.3438000001,1,2025-07-31 00:00:00
IND,ghs-fua_10350,667571.4658000001,1,2025-07-31 00:00:00
CHN,ghs-fua_8077,667544.7630000002,1,2025-07-31 00:00:00
CHN,ghs-fua_8610,667302.7373999998,1,2025-07-31 00:00:00
POL,gadm_POL.4.17_1,667083.6214,1,2025-07-31 00:00:00
DEU,gadm_DEU.11.29_1,666981.4876000002,1,2025-07-31 00:00:00
CHN,ghs-fua_8594,666805.1909999999,1,2025-07-31 00:00:00
IRN,gadm_IRN.24.2_1,666705.3293999998,1,2025-07-31 00:00:00
USA,ghs-fua_6514,666565.435,1,2025-07-31 00:00:00
MMR,gadm_MMR.11.4_1,666513.8316000002,1,2025-07-31 00:00:00
RUS,gadm_RUS.9.24_1,666402.6838,1,2025-07-31 00:00:00
ROU,ghs-fua_2039,666237.4201999998,1,2025-07-31 00:00:00
TUR,gadm_TUR.42.5_1,666080.0760000004,1,2025-07-31 00:00:00
CAN,gadm_CAN.11.27_1,665967.8841999999,1,2025-07-31 00:00:00
NGA,ghs-fua_5411,665912.4654000001,1,2025-07-31 00:00:00
AUS,gadm_AUS.10.53_1,665906.3676000001,1,2025-07-31 00:00:00
CAN,gadm_CAN.2.2_1,665857.9203999998,1,2025-07-31 00:00:00
ESP,gadm_ESP.2.1_1,665824.5940000002,1,2025-07-31 00:00:00
FRA,ghs-fua_398,665729.4209999999,1,2025-07-31 00:00:00
BRA,ghs-fua_6728,665620.1038000002,1,2025-07-31 00:00:00
RUS,gadm_RUS.32.15_1,665475.7176000002,1,2025-07-31 00:00:00
IDN,gadm_IDN.24.5_1,665391.4276000004,1,2025-07-31 00:00:00
AZE,gadm_AZE.2.15_1,665331.9060000001,1,2025-07-31 00:00:00
JPN,gadm_JPN.33.25_1,665091.1524000003,1,2025-07-31 00:00:00
CAN,gadm_CAN.12.7_1,665075.2747999998,1,2025-07-31 00:00:00
USA,gadm_USA.48.23_1,664805.8427999998,1,2025-07-31 00:00:00
IDN,gadm_IDN.11.18_1,664710.781,1,2025-07-31 00:00:00
UZB,gadm_UZB.5.10_1,664511.4692,1,2025-07-31 00:00:00
NGA,gadm_NGA.5.15_1,664350.9334000001,1,2025-07-31 00:00:00
JPN,gadm_JPN.4.54_1,664320.8514,1,2025-07-31 00:00:00
IDN,gadm_IDN.11.9_1,664204.2572,1,2025-07-31 00:00:00
MMR,gadm_MMR.14.3_1,664149.479,1,2025-07-31 00:00:00
IRN,gadm_IRN.6.15_1,664065.7879999998,1,2025-07-31 00:00:00
USA,gadm_USA.3.1_1,663867.1448000001,1,2025-07-31 00:00:00
USA,gadm_USA.1.48_1,663842.4654,1,2025-07-31 00:00:00
JPN,gadm_JPN.5.3_1,663797.5508000001,1,2025-07-31 00:00:00
CAN,gadm_CAN.9.6_1,663774.2594000001,1,2025-07-31 00:00:00
IRQ,gadm_IRQ.17.4_1,663660.0978000001,1,2025-07-31 00:00:00
IND,ghs-fua_7603,663638.8210000002,1,2025-07-31 00:00:00
DZA,ghs-fua_4389,663631.6006000002,1,2025-07-31 00:00:00
POL,gadm_POL.6.22_1,663601.5494000001,1,2025-07-31 00:00:00
KAZ,gadm_KAZ.1.16_1,663329.8551999999,1,2025-07-31 00:00:00
DEU,gadm_DEU.2.3_1,663270.1867999999,1,2025-07-31 00:00:00
AUS,gadm_AUS.10.45_1,662976.8753999998,1,2025-07-31 00:00:00
IDN,ghs-fua_3255,662960.0844000002,1,2025-07-31 00:00:00
JPN,gadm_JPN.10.6_1,662887.854,1,2025-07-31 00:00:00
ITA,ghs-fua_5028,662739.9531999999,1,2025-07-31 00:00:00
HUN,gadm_HUN.2.3_1,662650.9101999999,1,2025-07-31 00:00:00
IND,gadm_IND.12.17_1,662637.3281999999,1,2025-07-31 00:00:00
POL,gadm_POL.1.23_1,662384.8123999999,1,2025-07-31 00:00:00
QAT,gadm_QAT.5_1,662384.3295999998,1,2025-07-31 00:00:00
USA,gadm_USA.16.78_1,662320.818,1,2025-07-31 00:00:00
MDG,gadm_MDG.6.3_1,662315.5624,1,2025-07-31 00:00:00
USA,gadm_USA.11.147_1,661877.2428000001,1,2025-07-31 00:00:00
TUR,gadm_TUR.36.4_1,661827.7627999999,1,2025-07-31 00:00:00
ARG,ghs-fua_3899,661810.6062,1,2025-07-31 00:00:00
RUS,gadm_RUS.44.48_1,661479.4332000001,1,2025-07-31 00:00:00
MEX,ghs-fua_5861,661412.3151999998,1,2025-07-31 00:00:00
PAK,gadm_PAK.2.2_1,661106.8527999999,1,2025-07-31 00:00:00
CAN,gadm_CAN.12.5_1,660999.0688,1,2025-07-31 00:00:00
RUS,gadm_RUS.6.35_1,660933.9160000001,1,2025-07-31 00:00:00
MEX,gadm_MEX.10.5_2,660740.551,1,2025-07-31 00:00:00
CHN,ghs-fua_8654,660604.9163999998,1,2025-07-31 00:00:00
CHN,ghs-fua_5831,660499.5985999999,1,2025-07-31 00:00:00
RUS,gadm_RUS.22.2_1,660470.3878000001,1,2025-07-31 00:00:00
TKM,gadm_TKM.4.3_1,660242.6222,1,2025-07-31 00:00:00
JOR,gadm_JOR.5.8_1,660143.9251999998,1,2025-07-31 00:00:00
RUS,gadm_RUS.34.15_1,660045.0408000001,1,2025-07-31 00:00:00
RUS,gadm_RUS.66.6_1,660014.6974000001,1,2025-07-31 00:00:00
JPN,gadm_JPN.27.7_1,659934.7506000003,1,2025-07-31 00:00:00
TUR,gadm_TUR.69.5_1,659830.0594,1,2025-07-31 00:00:00
MEX,ghs-fua_5344,659779.8584,1,2025-07-31 00:00:00
IRN,ghs-fua_5521,659092.4868000002,1,2025-07-31 00:00:00
GBR,gadm_GBR.1.47_1,659059.0174000002,1,2025-07-31 00:00:00
CHN,ghs-fua_9475,659010.5617999999,1,2025-07-31 00:00:00
IND,gadm_IND.15.12_1,658752.9868,1,2025-07-31 00:00:00
AUS,gadm_AUS.7.13_1,658740.8864000002,1,2025-07-31 00:00:00
IND,gadm_Z01.14.14_1,658693.9561999999,1,2025-07-31 00:00:00
MEX,ghs-fua_1786,658620.3632,1,2025-07-31 00:00:00
IRN,ghs-fua_4463,658579.6355999997,1,2025-07-31 00:00:00
POL,gadm_POL.12.2_1,658521.4959999999,1,2025-07-31 00:00:00
KOR,gadm_KOR.1.7_2,658350.8698000001,1,2025-07-31 00:00:00
DEU,gadm_DEU.7.3_1,658342.2148000002,1,2025-07-31 00:00:00
CIV,gadm_CIV.8.3_1,658323.2874000001,1,2025-07-31 00:00:00
GBR,gadm_GBR.1.85_1,658281.9299999998,1,2025-07-31 00:00:00
TUR,gadm_TUR.67.4_1,658192.9137999999,1,2025-07-31 00:00:00
JPN,ghs-fua_1509,658099.3580000001,1,2025-07-31 00:00:00
GBR,gadm_GBR.4.10_1,658058.4434000002,1,2025-07-31 00:00:00
TUR,ghs-fua_4001,658027.3473999999,1,2025-07-31 00:00:00
JPN,gadm_JPN.19.2_1,657737.3322000001,1,2025-07-31 00:00:00
CHN,ghs-fua_6037,657720.1466,1,2025-07-31 00:00:00
CAN,gadm_CAN.11.78_1,657468.5067999999,1,2025-07-31 00:00:00
UZB,gadm_UZB.12.1_1,656966.1862,1,2025-07-31 00:00:00
RWA,ghs-fua_1338,656904.9115999999,1,2025-07-31 00:00:00
AGO,gadm_AGO.2.9_1,656747.6297999999,1,2025-07-31 00:00:00
USA,gadm_USA.38.2_1,656732.4534000002,1,2025-07-31 00:00:00
USA,ghs-fua_3427,656636.5136,1,2025-07-31 00:00:00
RUS,gadm_RUS.18.34_1,656517.997,1,2025-07-31 00:00:00
KOR,gadm_KOR.1.16_2,656411.34,1,2025-07-31 00:00:00
JPN,ghs-fua_2313,656390.2866000003,1,2025-07-31 00:00:00
GBR,gadm_GBR.3.7_1,656327.3996,1,2025-07-31 00:00:00
RUS,gadm_RUS.38.14_1,656116.4685999999,1,2025-07-31 00:00:00
USA,gadm_USA.23.63_1,656031.6773999999,1,2025-07-31 00:00:00
IDN,gadm_IDN.10.21_1,656019.7892000001,1,2025-07-31 00:00:00
KOR,gadm_KOR.1.14_2,655751.7604,1,2025-07-31 00:00:00
IND,gadm_IND.5.33_1,655736.5174000001,1,2025-07-31 00:00:00
IRN,ghs-fua_5799,655356.2186000001,1,2025-07-31 00:00:00
IND,ghs-fua_10502,655342.0099999999,1,2025-07-31 00:00:00
DZA,ghs-fua_231,655319.5313999996,1,2025-07-31 00:00:00
TUR,gadm_TUR.12.7_1,655318.7439999997,1,2025-07-31 00:00:00
POL,gadm_POL.12.28_1,655109.6418000001,1,2025-07-31 00:00:00
TUR,ghs-fua_5606,655106.656,1,2025-07-31 00:00:00
USA,gadm_USA.24.57_1,655074.8049999998,1,2025-07-31 00:00:00
CAN,gadm_CAN.11.47_1,654991.3886000001,1,2025-07-31 00:00:00
AUS,gadm_AUS.10.75_1,654635.5379999997,1,2025-07-31 00:00:00
TUR,gadm_TUR.7.8_1,654458.1740000001,1,2025-07-31 00:00:00
EGY,gadm_EGY.16.16_1,654194.2777999999,1,2025-07-31 00:00:00
DEU,ghs-fua_4355,654098.9501999998,1,2025-07-31 00:00:00
DEU,gadm_DEU.2.37_1,653752.3980000002,1,2025-07-31 00:00:00
ECU,gadm_ECU.21.2_1,653731.4280000001,1,2025-07-31 00:00:00
EST,ghs-fua_54,653656.2931999998,1,2025-07-31 00:00:00
RUS,gadm_RUS.25.11_1,653650.2654,1,2025-07-31 00:00:00
USA,gadm_USA.44.19_1,653511.1164000002,1,2025-07-31 00:00:00
DEU,gadm_DEU.2.64_1,653264.1173999999,1,2025-07-31 00:00:00
BGD,ghs-fua_4644,652720.3196,1,2025-07-31 00:00:00
DZA,ghs-fua_4947,652625.9964000002,1,2025-07-31 00:00:00
CHE,gadm_CHE.4.1_1,652622.0854,1,2025-07-31 00:00:00
USA,gadm_USA.18.73_1,652409.6109999999,1,2025-07-31 00:00:00
IRN,gadm_IRN.8.11_1,651972.2958000001,1,2025-07-31 00:00:00
IND,gadm_Z01.14.16_1,651934.7972000001,1,2025-07-31 00:00:00
USA,gadm_USA.43.55_1,651920.7751999999,1,2025-07-31 00:00:00
GBR,gadm_GBR.1.109_1,651779.3452000001,1,2025-07-31 00:00:00
IND,gadm_IND.28.16_1,651714.4770000002,1,2025-07-31 00:00:00
RUS,ghs-fua_3603,651699.6252000001,1,2025-07-31 00:00:00
POL,gadm_POL.5.13_1,651670.3086,1,2025-07-31 00:00:00
GBR,gadm_GBR.4.3_1,651430.1818,1,2025-07-31 00:00:00
ARG,gadm_ARG.17.8_1,651417.2732,1,2025-07-31 00:00:00
UZB,gadm_UZB.4.4_1,651280.2195999998,1,2025-07-31 00:00:00
EGY,gadm_EGY.5.9_1,651244.4916000001,1,2025-07-31 00:00:00
POL,ghs-fua_876,651009.0438,1,2025-07-31 00:00:00
MAR,ghs-fua_3594,650965.5198000001,1,2025-07-31 00:00:00
MEX,ghs-fua_5813,650934.1331999997,1,2025-07-31 00:00:00
GBR,gadm_GBR.2.8_1,650561.9416000001,1,2025-07-31 00:00:00
USA,gadm_USA.48.14_1,650462.526,1,2025-07-31 00:00:00
